split,task,regime,seed,stress,intent_load,capability_load,safety_load,role_load,burden_load,false_query_load
capability_shift,assisted_assembly,role_switch_request,3,0.52000,0.64326,0.48081,0.28098,0.59337,0.13500,0.22860
capability_shift,assisted_assembly,role_switch_request,4,0.52000,0.64326,0.48081,0.28098,0.59337,0.13500,0.22860
capability_shift,assisted_assembly,role_switch_request,5,0.52000,0.64326,0.48081,0.28098,0.59337,0.13500,0.22860
capability_shift,assisted_assembly,role_switch_request,6,0.52000,0.64326,0.48081,0.28098,0.59337,0.13500,0.22860
capability_shift,assisted_assembly,role_switch_request,7,0.52000,0.64326,0.48081,0.28098,0.59337,0.13500,0.22860
capability_shift,assisted_assembly,role_switch_request,8,0.52000,0.64326,0.48081,0.28098,0.59337,0.13500,0.22860
capability_shift,assisted_assembly,role_switch_request,9,0.52000,0.64326,0.48081,0.28098,0.59337,0.13500,0.22860
capability_shift,assisted_assembly,conflicting_safety_preference,0,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,1,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,2,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,3,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,4,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,5,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,6,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,7,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,8,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,conflicting_safety_preference,9,0.52000,0.59248,0.61345,0.51309,0.51246,0.14850,0.28575
capability_shift,assisted_assembly,temporal_commitment_drift,0,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,1,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,2,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,3,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,4,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,5,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,6,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,7,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,8,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,assisted_assembly,temporal_commitment_drift,9,0.52000,0.69405,0.54713,0.36649,0.55292,0.17400,0.39370
capability_shift,collaborative_sorting,ambiguous_intent,0,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,1,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,2,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,3,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,4,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,5,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,6,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,7,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,8,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,ambiguous_intent,9,0.52000,0.68006,0.16580,0.11586,0.17313,0.09240,0.19050
capability_shift,collaborative_sorting,asymmetric_reach,0,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,1,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,2,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,3,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,4,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,5,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,6,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,7,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,8,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,asymmetric_reach,9,0.52000,0.34003,0.52290,0.22344,0.26425,0.08140,0.12700
capability_shift,collaborative_sorting,load_sharing_mismatch,0,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,1,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,2,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,3,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,4,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,5,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,6,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,7,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,8,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,load_sharing_mismatch,9,0.52000,0.40186,0.54840,0.30620,0.32803,0.08580,0.15240
capability_shift,collaborative_sorting,occluded_human_goal,0,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,1,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,2,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,3,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,4,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,5,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,6,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,7,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,8,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,occluded_human_goal,9,0.52000,0.61824,0.28058,0.16551,0.20502,0.11990,0.34925
capability_shift,collaborative_sorting,ergonomic_constraint,0,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,1,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,2,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,3,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,4,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,5,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,6,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,7,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,8,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,ergonomic_constraint,9,0.52000,0.38640,0.45913,0.28137,0.28247,0.09020,0.17780
capability_shift,collaborative_sorting,role_switch_request,0,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,1,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,2,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,3,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,4,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,5,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,6,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,7,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,8,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,role_switch_request,9,0.52000,0.58733,0.36985,0.19034,0.40093,0.09900,0.22860
capability_shift,collaborative_sorting,conflicting_safety_preference,0,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,1,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,2,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,3,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,4,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,5,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,6,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,7,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,8,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,conflicting_safety_preference,9,0.52000,0.54096,0.47188,0.34758,0.34626,0.10890,0.28575
capability_shift,collaborative_sorting,temporal_commitment_drift,0,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,1,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,2,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,3,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,4,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,5,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,6,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,7,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,8,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,collaborative_sorting,temporal_commitment_drift,9,0.52000,0.63370,0.42087,0.24827,0.37359,0.12760,0.39370
capability_shift,tool_use_handoff,ambiguous_intent,0,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,1,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,2,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,3,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,4,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,5,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,6,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,7,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,8,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,ambiguous_intent,9,0.52000,0.71245,0.23764,0.19310,0.27008,0.13440,0.19050
capability_shift,tool_use_handoff,asymmetric_reach,0,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,1,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,2,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,3,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,4,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,5,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,6,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,7,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,8,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,asymmetric_reach,9,0.52000,0.35622,0.74949,0.37241,0.41223,0.11840,0.12700
capability_shift,tool_use_handoff,load_sharing_mismatch,0,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,1,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,2,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,3,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,4,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,5,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,6,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,7,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,8,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,load_sharing_mismatch,9,0.52000,0.42099,0.78605,0.51033,0.51173,0.12480,0.15240
capability_shift,tool_use_handoff,occluded_human_goal,0,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,1,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,2,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,3,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,4,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,5,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,6,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,7,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,8,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,occluded_human_goal,9,0.52000,0.64768,0.40216,0.27586,0.31983,0.17440,0.34925
capability_shift,tool_use_handoff,ergonomic_constraint,0,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,1,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,2,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,3,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,4,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,5,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,6,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,7,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,8,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,ergonomic_constraint,9,0.52000,0.40480,0.65809,0.46896,0.44066,0.13120,0.17780
capability_shift,tool_use_handoff,role_switch_request,0,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,1,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,2,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,3,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,4,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,5,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,6,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,7,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,8,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,role_switch_request,9,0.52000,0.61530,0.53012,0.31723,0.62545,0.14400,0.22860
capability_shift,tool_use_handoff,conflicting_safety_preference,0,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,1,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,2,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,3,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,4,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,5,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,6,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,7,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,8,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,conflicting_safety_preference,9,0.52000,0.56672,0.67637,0.57930,0.54016,0.15840,0.28575
capability_shift,tool_use_handoff,temporal_commitment_drift,0,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,1,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,2,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,3,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,4,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,5,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,6,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,7,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,8,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,tool_use_handoff,temporal_commitment_drift,9,0.52000,0.66387,0.60325,0.41378,0.58280,0.18560,0.39370
capability_shift,shared_fixture_insertion,ambiguous_intent,0,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,1,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,2,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,3,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,4,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,5,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,6,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,7,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,8,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,ambiguous_intent,9,0.52000,0.69626,0.24870,0.20965,0.30471,0.15120,0.19050
capability_shift,shared_fixture_insertion,asymmetric_reach,0,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,1,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,2,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,3,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,4,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,5,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,6,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,7,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,8,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,asymmetric_reach,9,0.52000,0.34813,0.78435,0.40433,0.46508,0.13320,0.12700
capability_shift,shared_fixture_insertion,load_sharing_mismatch,0,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,1,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,2,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,3,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,4,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,5,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,6,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,7,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,8,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,load_sharing_mismatch,9,0.52000,0.41142,0.82261,0.55408,0.57734,0.14040,0.15240
capability_shift,shared_fixture_insertion,occluded_human_goal,0,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
capability_shift,shared_fixture_insertion,occluded_human_goal,1,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
capability_shift,shared_fixture_insertion,occluded_human_goal,2,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
capability_shift,shared_fixture_insertion,occluded_human_goal,3,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
capability_shift,shared_fixture_insertion,occluded_human_goal,4,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
capability_shift,shared_fixture_insertion,occluded_human_goal,5,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
capability_shift,shared_fixture_insertion,occluded_human_goal,6,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
capability_shift,shared_fixture_insertion,occluded_human_goal,7,0.52000,0.63296,0.42087,0.29950,0.36084,0.19620,0.34925
